username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2013-06-14 14:20;597;253;"“Don’t find fault. Find a remedy.” – Henry Ford";;;;"345636903468548096";https://twitter.com/realDonaldTrump/status/345636903468548096
;2013-06-14 14:10;0;2;"@quicksorter Have a good time, enjoy this great city.";;@quicksorter;;"345634425234677760";https://twitter.com/realDonaldTrump/status/345634425234677760
;2013-06-14 14:06;1;1;"@Eurphrosye Great!";;@Eurphrosye;;"345633243468529664";https://twitter.com/realDonaldTrump/status/345633243468529664
;2013-06-14 14:03;2;0;"@AdeleBrumley Thanks!";;@AdeleBrumley;;"345632733889957889";https://twitter.com/realDonaldTrump/status/345632733889957889
;2013-06-14 13:35;317;136;""Work often becomes problem solving. Problems come with the territory, and they should never surprise you." - Think Like a Champion";;;;"345625597076197376";https://twitter.com/realDonaldTrump/status/345625597076197376
;2013-06-14 13:28;27;13;"For an advance preview of the Miss USA 2013 contestants, as well as other show details, go to http://www. missuniverse.com";;;;"345623920470274049";https://twitter.com/realDonaldTrump/status/345623920470274049
;2013-06-14 13:10;88;48;"My @piersmorgan interview on Snowden the traitor, national security and China hacking us http:// bit.ly/12Le8BT";;@piersmorgan;;"345619254042832897";https://twitter.com/realDonaldTrump/status/345619254042832897
;2013-06-14 12:57;2;1;"@DuchessofDallas Thanks Anna.";;@DuchessofDallas;;"345615902743617536";https://twitter.com/realDonaldTrump/status/345615902743617536
;2013-06-14 12:45;47;12;". @GiulianaRancic & @nickjonas are co-hosting Miss USA 2013 -- Sunday night at 9 PM ET on NBC. @JonasBrothers will be performing. Tune in!";;@GiulianaRancic @nickjonas @JonasBrothers;;"345613012973023232";https://twitter.com/realDonaldTrump/status/345613012973023232
;2013-06-14 11:53;74;25;"Watch Miss USA 2013 Sunday night at 9 PM ET. Live from Planet Hollywood, Las Vegas. http:// bit.ly/lQS0Nh";;;;"345599990984486914";https://twitter.com/realDonaldTrump/status/345599990984486914
;2013-06-14 11:46;27;18;"Father’s Day is Sunday. Find the perfect gift.Trump Signature Collection is exclusively available @Macys http:// bit.ly/15AXyl0";;@Macys;;"345598205465079810";https://twitter.com/realDonaldTrump/status/345598205465079810
;2013-06-14 10:28;63;33;". @IvankaTrump and I are looking forward to visiting Vancouver next week. Big announcement…";;@IvankaTrump;;"345578512649973760";https://twitter.com/realDonaldTrump/status/345578512649973760
;2013-06-14 09:57;29;27;"A friend of mine went to @CakeBossBuddy and sent me this beautiful cake which we put in the atrium of @TrumpTowerNY . http:// fb.me/Ndl8VDs1";;@CakeBossBuddy @TrumpTowerNY;;"345570728504086529";https://twitter.com/realDonaldTrump/status/345570728504086529
